"...1","median.X2016.12","median.X2017.02","median.X2017.03","median.X2017.05","median.X2017.06","median.X2017.07","median.X2017.08","median.X2017.10","median.X2017.11","median.X2018.02","median.X2018.04","median.X2018.05","median.X2018.06","median.X2018.07","median.X2018.08","median.X2018.09","median.X2018.10","median.X2018.11","median.X2019.01","median.X2019.02","median.X2019.03","median.X2019.05","median.X2019.06","median.X2019.07","median.X2019.08","median.X2019.09","median.X2019.10","median.X2020.01","median.X2020.02","median.X2020.03","median.X2020.04","median.X2020.05","median.X2020.06","median.X2020.07","median.X2020.08","median.X2020.09","median.X2020.11","median.X2021.02","median.X2021.03","median.X2021.04","median.X2021.06","median.X2021.07","median.X2021.08","median.X2021.09","median.X2021.10","median.X2021.12","median.X2022.01","median.X2022.02","median.X2022.03","median.X2022.04","median.X2022.05","median.X2022.06","median.X2022.07","median.X2022.08","median.X2022.09","median.X2022.10","median.X2022.11","median.X2022.12","median.X2023.02","median.X2023.03","median.X2023.06","median.X2023.07","median.X2023.08","median.X2023.09","median.X2023.10","median.X2023.12","median.X2024.01","median.X2024.04","median.X2024.05","median.X2024.06","median.X2024.07","median.X2024.08","median.X2024.10","median.X2024.11","median.X2024.12","median.X2025.02"
191,0.705032697320852,0.642483681441893,0.603994213872673,0.888500271616518,0.912593063823558,0.89609054117281,0.862607287522712,0.77485444003903,0.739333348870682,0.577669928085776,0.474090416163949,0.376796530702283,0.374050798307063,0.426399978111914,0.45984316170266,0.522830769934217,0.514182544068171,0.42357397959971,0.114634463674506,0.349044126644579,0.324785981169798,0.435294126794822,0.674167464177394,0.72806375473784,0.660677371603391,0.708310955975168,0.601763209631375,0.475618074769461,0.446347251774749,0.426264710277242,0.410170577648146,0.742357173273457,0.486288566422654,0.820703475117243,0.804336195475288,0.741700305620434,0.516567554701526,0.416540169427372,0.400401694389657,0.386928111314701,0.768553472914427,0.868404883307554,0.861624658107894,0.876745105385727,0.71796279514234,0.597649310969221,0.547355939041342,0.519189277391655,0.459346407651714,0.4773755749825,NA,0.837682013169318,0.886154815727852,0.872013299191652,0.830705733675664,0.689911708349359,0.665597167881898,0.647598655600064,0.526029440015349,0.467301040011006,0.85898396562444,0.913438551309586,0.897743496933864,0.898899030876605,0.818799030408198,0.641881896046352,0.484449921796484,0.608446478843314,0.694505512714264,0.848555614475135,0.910196621722136,0.909422429590223,0.712650707032489,0.674541448873706,0.602785228666866,0.585565314647894
193,0.684967339038926,0.570512846112639,0.530232586140069,0.755194629750872,0.914901965856437,0.914373093788733,0.898084470629649,0.70857144594227,0.695077632553942,0.506805104368252,0.530481311407444,0.630377970311783,0.913998639405615,0.895387494563949,0.892382570951064,0.899346411228161,0.815521269004011,0.663118600845529,0.54449474811554,0.594728407312929,0.533042874601928,0.739023468073471,0.88694044329078,0.913225023062876,0.892295399647248,0.912297109499634,0.854430201806494,0.721099760869314,0.659303741795819,0.533178562395921,0.594117671254653,0.890734339461512,0.912141785025545,0.912844082855,0.876618181505442,0.861320957698251,0.688496750593521,0.599881188436501,0.555414264266904,0.551705640473197,0.907454226874063,0.909313730895487,NA,0.890962016303175,0.831190160540984,0.731372565031091,0.714837292113301,0.690393585953178,0.572549045086349,0.563780594408277,0.893931894866967,0.895028017461271,0.913583997598587,0.906628166971006,0.484188569987348,0.461948531680338,0.478052976884693,0.650154819623928,0.413480397315947,0.370007269912445,0.348858896826253,0.451322463350283,0.537032953973725,0.581617671996506,0.576266365125851,0.51784648936034,0.244575163722271,0.351722697913756,0.385175289078424,0.698841372674546,0.746522555748601,0.762360644690997,0.631286981205219,0.743243258547596,0.775851406549831,0.536635734534069
194,0.638431394100385,0.529565579751,0.478304871628399,0.775565624237068,0.924705886840822,0.913312698665413,0.890945796580872,0.663907064331964,0.686621333871639,0.49476228878924,0.48366016149532,0.64251209860266,0.910803542417633,0.891869287490841,0.890570757115719,0.893827166822218,0.802328443154717,0.641394356886592,0.443234087140507,0.54933589023932,0.471094245872208,0.714027166366701,0.888820096066115,0.914061624663212,0.894202907448225,0.911942964250385,0.848039224743838,0.667736205187866,0.591666691005255,0.490517519048037,0.50485936455108,0.886210228576032,0.909509809315198,0.912980899403365,0.878980399370186,0.861085981130585,0.656103182483374,0.526535975933106,0.487468031437514,0.500822274915667,0.90472041236029,0.900196084380143,NA,0.885744574907657,0.810876814824222,0.71764707565312,0.659493085814708,0.619869303703326,0.495762176090685,0.498172150830106,0.892572793093587,0.894611968713644,0.911546872721774,0.903676502406593,0.517211357753273,0.500610740947014,0.529055286537617,0.721323546022226,0.469518718394529,0.404509809613253,0.33423832058908,0.466386556625395,0.566666692495372,0.646768358018668,0.680087165037787,0.631372570991504,0.278431385755665,0.453501403331764,0.531026556211376,0.787035768172329,0.83256091312932,0.82961288094524,0.655386125599883,0.730392172932601,0.767843151092479,0.586727023124683
196,0.939719891548111,0.899735630563106,0.883013886682035,0.893148444451276,0.905483554985542,0.489075660705677,0.399929977953517,0.517647087574542,0.955882355570601,0.381609202459135,0.362990204245003,0.423898839432339,0.614368123166789,0.571241855621553,0.396542278989868,0.431126646181216,0.503921598196321,0.74142158403975,0.231372550129286,0.426946783065899,0.389772131636439,0.513525147072731,0.682146561773291,0.644444485505487,0.538161240683688,0.542959029024368,0.540323983068052,0.970588237045987,0.592246013608846,0.491793772689006,0.505882382392989,0.7715170414826,0.811546852191289,0.755208764757462,0.640149414539433,0.638822568090379,0.754592377888529,0.617296941578496,0.594081134899898,0.583297047350269,0.854117655754046,0.876850102216965,0.880241334438299,0.924257707595785,0.910098044573898,0.990451833476182,0.993466944689233,0.932116298837297,0.712847544186049,0.732887716455701,0.821312883625755,0.856808588320384,0.877777775128682,0.821995790549197,0.841110681927453,0.92183007001854,0.988193127416761,0.988235294818878,0.957647061346673,0.707419201328877,0.875150067465646,0.89740118881069,0.862294351232467,0.886786025503415,0.885816151445562,1,0.986485671997027,0.290345011255547,0.301690343125196,0.393160061087953,0.676886531440024,0.622222244739791,0.780303245499064,0.9947411918092,0.403743321245367,0.247647060081363
197,0.61683969988577,0.542570833365245,0.534948124605953,0.910573580554884,0.926876613588104,0.912634532702563,0.868788935156401,0.731322288513497,0.642927480332991,0.52808351958975,0.458823531866074,0.411257214055918,0.446061234725647,0.454175747104333,0.513989894578743,0.564705908300228,0.53511589223714,0.460084035993717,0.108547497649912,0.379215693474504,0.365009216149707,0.483707695657875,0.760058111614458,0.705664492979726,0.742915603130266,0.730923710819236,0.580930436359431,0.518655490875831,0.48627451062294,0.453023367834788,0.440232392814602,0.773337496651672,0.511998589979761,0.844444453718277,0.774585232139045,0.774460797757251,0.573284339160519,0.46303345087688,0.414190098822787,0.444748861740663,0.814215697348834,0.881524447823961,0.870790385708397,0.873587089426549,0.750757590613558,0.644197159521641,0.585267645281295,0.562629783854581,0.47563025355292,0.531947896865779,NA,0.846623102824002,0.882352948189255,0.845157437252605,0.81408200751679,0.716145198395714,0.695153551281563,0.688797495581552,0.537833521600597,0.482026144861832,0.854666085619784,0.900257482673308,0.879913923943952,0.883607850074633,0.813350969486105,0.642226912081005,0.483286678790462,0.627451002597785,0.728104591370518,0.854021617344865,0.902135768274666,0.900915038585682,0.752795947922429,0.705098056792811,0.669299739599097,0.621889505603155
199,0.71439395641735,0.631759567872422,0.58811276964863,0.917131067890718,0.919771246612054,0.908502845842073,0.823016944595437,0.725424852967798,0.705853321817095,0.570461758683029,0.601610668003907,0.868007381756928,0.908756100469122,0.859458807472835,0.85686275362959,0.864986002445189,0.795706570662348,0.631432902813134,0.472455650568094,0.593221312761521,0.55544289329996,0.873349910890476,0.900567601385676,0.907159819747372,0.869639624816313,0.866591259837254,0.819678512779398,0.695518225431561,0.653267994522888,0.551357492804847,0.639350934275886,0.909374700553411,0.617621616885329,0.367062271426652,0.284158939594302,0.330582798769544,0.36726285899832,0.319323223925779,0.306346205934543,0.284115861041986,0.693126953275539,0.589969858527383,0.827746958102882,0.862504308160731,0.753525655716564,0.589729249477687,0.561904788017566,0.494142785668507,0.623406885190752,0.795776784419475,0.858254277897929,0.589669010331714,0.58561625140066,0.343506687362363,0.578921593726594,0.820308133959533,0.711111128335832,0.743725505470922,0.609383776783701,0.587281423645538,0.86846108924249,0.433371784056155,0.776470601558554,0.840289458632072,0.541830092672322,0.647435156684908,0.332641301786353,0.673385959209338,0.791575902037969,0.888431379198943,0.642936170101506,0.724931933606773,0.835480868816043,0.869542491435759,0.571813751012183,0.513933284393349
202,0.581610669195488,0.511484622955141,0.488471017509168,0.748435559424863,0.931613880395846,0.9194881053826,0.874201169444414,0.716042797673625,0.593605819955072,0.47803308954453,0.485185205108366,0.791655125642012,0.905691726754014,0.878616091349807,0.865608883139265,0.876793256288781,0.805550539493462,0.563932641291112,0.344809697831378,0.496892371829806,0.472668581255959,0.70161184895841,0.894555946307991,0.847527722949471,0.8810584695593,0.899867818261741,0.841456592082908,0.579621873795828,0.526307217776705,0.481166585403269,0.481139123439701,0.910336485615443,0.732507755881692,0.893557429313596,0.870442999733759,0.868447720259384,0.58549524843683,0.466666673549584,0.43210958546774,0.466631964508333,0.915263365296725,0.889548656231895,0.867507010698261,0.891715692728687,0.83651247880985,0.585749817566133,0.565257973751901,0.544667650286892,0.473491497625895,0.504735508617221,NA,0.880413247692909,0.898249302591566,0.889531958487668,0.740346923470172,0.474858389297334,0.465735296159771,0.493411765098456,0.381922532145694,NA,0.377388409477717,0.374663264077591,0.433608535088828,0.448939030709133,0.458823531865809,0.432277530431326,0.319895675423011,0.237874097730056,0.252340946270594,0.357785475604927,0.493536682592369,0.486790506463125,0.435200750827272,0.465974627172546,0.443293229761449,0.394236488775615
204,0.752305261187681,0.664633280701913,0.598395745863594,0.898149688478824,0.915904144445921,0.909974429918302,0.858905237168191,0.727801136672627,0.815604586154855,0.633868114514598,0.60278640138466,0.840938809242987,0.893378807150469,0.871459702650357,0.855217095464328,0.866666674613684,0.778941189646648,0.767769621684694,NA,0.653889963703927,0.583042871621088,0.76962166520935,0.888491055239509,0.809081557550024,0.875408508710963,0.895523498642967,0.819607853889163,0.768382366748413,0.713333350420844,0.580392181873245,0.592483684420801,0.886616875727847,0.788502686402053,0.875260234982782,0.829484396510505,0.825350150465918,0.707843154668493,0.61458335630549,0.469614827886649,0.574640548229781,0.901203996256609,0.887553288884654,NA,0.896323535591217,0.844572838396026,0.829831942915916,0.783878008526859,0.749183021486561,0.583333358169163,0.602509827614604,NA,0.885882359742675,0.906314395746789,0.888168823920829,0.878655469417365,0.835130728781777,0.764293099704769,0.825770318508942,0.718360088090492,NA,0.41857843622604,0.387254908681025,0.413511034567239,0.420560228825139,0.411458338611048,0.661822396165995,0.346078440549708,0.267557946118584,0.29623324227965,0.309200614691338,0.322875827555743,0.383810967207946,0.407955187559312,0.489734730306604,0.523529426201775,0.14286988160923
205,0.57352943718434,0.498039245605469,0.481590415040657,0.865546226501518,0.938084136021804,0.916911769658381,0.898529417812834,0.781163626029841,0.631199329014305,0.466390779419826,0.460392159223608,0.797117895390704,0.914557343179565,0.724037779701325,0.83672884760831,0.895725612091835,0.826718964576758,0.600344777107242,0.35843138098717,0.502066802334096,0.458919179875678,0.736813050760398,0.887566327347509,0.906127452850381,0.888436174974238,0.906684497540663,0.855052798986445,0.581045776605612,0.535729875167087,0.47058823876656,0.466993466019633,0.916780499929792,0.823580351742833,0.810474504124052,0.868359437949374,0.863339283249607,0.570780494633845,0.459607845544754,0.453519771333602,0.455462187528525,0.909502267837566,0.793986940383929,0.716246515512653,0.755991299947109,0.666953630563962,0.463046788596985,0.446384807117287,0.42343137711287,0.321909644033602,0.31753813723724,NA,0.650420188903855,0.681580500169272,0.622847392507225,0.706017596968294,0.719514489174519,0.682532848568661,0.566158341036911,0.399346411228184,0.371661124926701,0.671301267363822,0.656027157095422,0.702345956116926,0.717535030841835,0.691869299411782,0.508547525961759,0.218431378901184,0.12813853540244,0.155830758966908,0.202365393439935,0.161399467027222,0.198539026520161,0.256711930036663,0.227395748378816,0.261910731807171,0.214932128787066
206,0.875078064146334,0.806685964592239,0.772503300588988,0.837629767463611,0.887189354974519,0.878199725965939,0.848152173142289,0.842347225655564,0.929670618312157,0.742272838469495,0.761108332210038,0.775184911920845,0.860413080215503,0.836478837507137,0.696028172971279,0.85822818420897,0.832096222833883,0.904758175611527,0.770297762420442,0.840046897854525,0.762782675096241,0.803808458149458,0.852199375263749,0.861246186096262,0.839785166969715,0.871410507348299,0.8117647171021,0.930485270875848,0.870294425192227,0.761268266211029,0.777309544050892,0.854177842894912,0.867787122726483,0.853976381861655,0.658612712737231,0.829072133942924,0.852090385196515,0.756687689572585,0.741771724074843,0.782611203775073,0.848176896825823,0.854696472399051,0.840916739810681,0.880193977202172,0.892236575847758,0.965766434399607,0.935579021771766,0.895798325538814,0.747567888349197,0.760713026740446,NA,0.83538813766552,0.871887982572844,0.85871329460751,0.847839093023473,0.882749441675677,0.90537201745882,0.992526391626624,0.900706523343088,0.761934870776981,0.853832450780011,0.867143461044808,0.826954219717923,0.859397425884151,0.849661328033964,0.94493366536974,0.91702938079808,0.80722690224644,0.818595836239489,0.843057095902987,0.857846634667977,0.430646336740956,0.340708105979667,0.36229084829794,0.371232296211079,0.264720208671161
207,0.934078901279263,0.870704899832931,0.843740104400979,0.837084192496079,0.844273950742638,0.83266697469674,0.792654311263385,0.909922762350603,0.957187011722446,0.825055138861878,0.806170367019276,0.77212447590298,0.806964905247717,0.777406776906172,0.772237090224569,0.824010570196841,0.835825826198551,0.906009458674522,0.792066144759365,0.844182464266628,0.796206828206777,0.785366508384679,0.784539727033195,0.800268236477419,0.779234588710737,0.830171837526208,0.791502726976392,0.926782346616579,0.883477423471002,0.767333192198644,0.783537264788714,0.796036756391677,0.797596702116345,0.791076156470153,0.755310472100973,0.8006957237362,0.816933450954301,0.516819993149151,0.447058827520531,0.352876472886247,0.293673385786855,0.370618880260739,0.402175169229513,0.450902298410794,0.497091900431721,0.5168738205668,0.458823534627679,0.44670664699911,0.395092378461984,0.392650974281671,0.241938020452135,0.264076890364237,0.26203013009788,0.284783809044319,0.339298081748623,0.477656114282028,0.52000584372555,0.588352001808281,0.3473250413028,0.305651684017742,0.623097762831382,0.62056786019805,0.508440314504232,0.564503860278206,0.599238849852394,0.726178015360322,0.393553048536771,0.626209003281407,0.694448878837597,0.792736717931027,0.803413691414389,0.727763202377197,0.704791573857934,0.851312614936194,0.610670563026706,0.770819341391324
210,0.900490202009678,0.841551949369146,0.818971923879675,0.886502514744914,0.89325682128348,0.87539016348975,0.827485694821957,0.886535954475403,0.93669468164444,0.744240211322904,0.487985011745006,0.407980741638886,0.382152339904615,0.376627458333969,0.364313733577728,0.429610697255618,0.583147878582413,0.667156882584095,0.0590765341635673,0.473986929655075,0.360667260280296,0.386339157819748,0.520448207855225,0.573333342870077,0.459313757717609,0.514270181457202,0.631372570991516,0.756862759590149,0.632637593054002,0.422084627967132,0.412760665019353,0.603267997503281,0.685180137323779,0.680839372308631,0.475555557012558,0.634146363269992,0.681372568011284,0.556862771511078,0.44224599274722,0.452058826386929,0.785834346498762,0.810319928746474,0.819172124067942,0.872875824570656,0.88411765396595,0.694117665290833,0.711884771074567,0.786377721711209,0.511372578144073,0.559477150440216,0.770844003428584,0.851235462398064,0.853874865032378,0.819532439112663,0.811522644978982,0.960898814410189,0.994926551781078,0.991712912073675,0.846078440546989,0.549711676204906,0.897022518846724,0.906528609522273,0.867102404435476,0.888535858940904,0.888558506965637,NA,0.262745104730129,0.77133521437645,0.837254911661148,0.816538800363955,0.881256595734627,0.889054595584601,0.846163692033809,0.989542484283447,NA,0.86509804725647
211,0.859644331211102,0.819110753670144,0.801921580433685,0.882579705544833,0.913071900606159,0.899498410003169,0.860178785727305,0.833137264847602,0.882208772880028,0.779597714285897,0.782732460767868,0.82276313880394,0.875229592942059,0.849069893360175,0.80541890642859,0.859689747712696,0.82936721159642,0.855076261361242,0.804027568648976,0.824609094593924,0.785081515290517,0.820991146850204,0.868428234748046,0.877864448790964,0.836081936556313,0.876648848707025,0.822314777205471,0.872205029976886,0.843250386416747,0.774290519129154,0.77544397958887,0.864052295684927,0.861458341591123,0.834599034653848,0.56557096015084,0.82946205139156,0.829834008638684,0.74250701814874,0.660113310019041,0.777156876027451,0.866455837603631,0.749726790872675,0.848150051676734,0.875156223773957,0.868431380391093,0.901960790157028,0.889844149350915,0.865919709205119,0.760074388877961,0.763082260594564,NA,0.846543498337301,0.876068172170187,0.86243019239469,0.856417120857669,0.861022795776883,0.867156870662862,0.921195149421504,0.868270952592954,0.775556551782575,0.458720362500437,0.322777634915141,0.324780589342213,0.320430899108172,0.304878348507232,0.368688733317175,0.205269610509294,0.277581712603856,0.28904010622369,0.354286185966234,0.389682546258138,0.400653600693326,0.400584801247854,0.429206353425993,0.41131222248079,0.359494561751897
212,0.949019610881799,0.811528696781948,0.876669997380887,0.892783088209809,0.910160433162449,0.900292296772489,0.871237031896396,0.918601656038604,0.961143152386646,0.843357852473838,0.856677274043434,0.808958104427918,0.890931379050077,0.810382112860618,0.854876831174033,0.88028643543235,0.880522882938481,0.946263914173358,0.901680678129153,0.903416651385086,0.870975839883827,0.839890719925806,0.869165093187453,0.852184864452857,0.847369299580737,0.90128677058973,0.853560380245474,0.972514007240744,0.925128073708487,0.848926246166139,0.858213516076527,0.870088867257202,0.848196087479307,0.884772097522638,0.853799028322069,0.730481299487311,0.866537188865094,0.809737087989285,0.81659664958709,0.856582641601561,0.882978926242275,0.887188814831639,0.278431385755539,0.913725495338488,0.934026147723272,0.991855204105615,0.982929643462871,0.936212463469538,0.825245108455371,0.841602737488926,0.859817738264414,0.86103315250527,0.888507997989649,0.87893482438622,0.866900677666309,0.917399385728446,0.940457519889065,0.992156863212585,0.751610659065283,0.532511951553065,0.391918165010123,0.401016708877872,0.477124184370511,0.495963091360019,0.537101743278439,NA,0.83529412746436,0.428180578836441,0.482555084929361,0.614553399881079,0.618031549103298,0.589683825905797,0.732560082221042,0.960947714746765,0.262544006109131,0.202553582399643
214,0.941427550119639,0.873906701227615,0.836134463548484,0.819057458325363,0.875857098702358,0.86155794563058,0.82399381854033,0.906869970031524,0.964988985753144,0.832870964143868,0.799995862112862,0.765405577917733,0.837252871303071,0.785051127274871,0.808725501596983,0.841561786993124,0.843630211120318,0.922678368497302,0.859180044044148,0.865362669532807,0.800200307080489,0.791112132974173,0.814215697348225,0.832297414678241,0.769137085089325,0.860558745080579,0.804666537751296,0.946516075503805,0.899343371252601,0.765304451553193,0.791142020767203,0.818325143628454,0.83659409488774,0.833041573652067,0.79753271770189,0.79866041280001,0.81691747557273,0.774477882765649,0.755137920379471,0.77640269561228,0.83320002294895,0.846079347477772,0.821822241089764,0.886076402746681,0.909903400874673,0.974323280726219,0.966743791273812,0.928728857266854,0.773006358924928,0.744491821613507,NA,0.816152676186823,0.843874273165908,0.839592181712657,0.839058833122265,0.894193010179952,0.929834601869123,0.993722106260807,0.929074671343622,0.814827641435548,0.822590146349321,0.410358509028431,0.348513608017559,0.347323803483213,0.37086311929786,0.527645320506235,0.267114662905292,0.360921120921621,0.388952660851947,0.515085767996614,0.572362303735093,0.536638495715366,0.513164616065034,0.57869926437015,0.260577411059116,0.255493166608945
215,0.960245931249554,0.882685911542964,0.840866672154231,0.839874592053932,0.863492743360053,0.848653495311737,0.829543382309206,0.915595502489143,0.971184997454933,0.840229819538061,0.806782140814025,0.720687877553181,0.833633846592629,0.799269427332962,0.798394810350448,0.840300284218097,0.844984151243205,0.926268427506783,0.862672484583325,0.86523390794666,0.803117835441151,0.797137158961336,0.815009814947844,0.830256095589424,0.810368856669523,0.855123142487573,0.804017301282293,0.956089619672138,0.902780084962576,0.741386889799,0.793508654543913,0.814904684531859,0.828301120888103,0.820193835373582,0.777845072833931,0.750706917005228,0.834384960432847,0.766057755985706,0.749292068606929,0.777995655934016,0.830787977446681,0.83633039683258,0.815097074722176,0.878345554224168,0.903594318646702,0.992054739035666,0.975320262908936,0.925664603180019,0.760007243002615,0.762197106258164,NA,0.811075308959778,0.83495794261766,0.736521506512184,0.828566609271641,0.899618495913113,0.94672673510522,0.995224658413567,0.938665634924822,0.740240255723128,0.822344826377985,0.444030504425367,0.366964107579079,0.357642071679899,0.379721810420354,0.680213922804052,0.38491545452012,0.418246072530746,0.443705601536709,0.544740544425117,0.554695367044018,0.507502334980877,0.518983254144932,0.695244822673455,0.362464994192123,0.175031293579873
216,0.945609551408997,0.902713909541997,0.875741365402088,0.875687912509231,0.903191793732838,0.887990680528654,0.861380553388207,0.920246318155064,0.964570324067698,0.819652688893946,0.843796514315393,0.749616107315666,0.858900670124131,0.817025130545642,0.807703092694266,0.874675428166097,0.881483964283338,0.937308410245359,0.961940597539345,0.906324306957584,0.847264995098094,0.825859322929532,0.842018652939394,0.861871630866438,0.842172217545486,0.890257359482341,0.844451756450697,0.957316464012429,0.920690714708528,0.828458256467325,0.83521557040509,0.838932329078637,0.844851134883024,0.840110980010602,0.386352061720337,0.852807236315541,0.892961483900266,0.792403825284235,0.738438787325425,0.815703545920006,0.847238904663487,0.654999532806312,0.791238905003814,0.891425465544055,0.913864077078657,0.964714184072263,0.957783076220096,0.932576730361427,0.812405808282914,0.807401673970286,NA,0.832112818297754,0.861215894543463,0.864395353212583,0.86473822718795,0.921912320142362,0.941927698142418,0.990487765921028,0.951248868835525,0.820932336911135,0.43819999912893,0.327058293118001,0.336092591132114,0.339699429812476,0.289830287666259,0.33132095948653,0.169186872647577,0.231183351654856,0.243973711727448,0.362627885425936,0.508780932944801,0.454105566529718,0.466788835893202,0.483489519632326,0.431352442503057,0.347963092869388
218,0.709943994879743,0.640824556350912,0.615841096169121,0.917246903691957,0.933131194606261,0.922947005175122,0.881706535816193,0.695583672167052,0.700342377027006,0.653092026710536,0.623921591043572,0.756929794947313,0.915070033073396,0.88297727748527,0.890706207694068,0.905638024071668,0.819995169286404,0.668594237101439,0.570076751968511,0.643561229512621,0.609625691717685,0.822657962640185,0.908269400181959,0.919607877731315,0.896476331200908,0.920062175974611,0.84656863659622,0.712518870830604,0.690196096897252,0.60920370476599,0.608140249144021,0.908334605453536,0.425071606140597,0.89338562726974,0.822481675002398,0.832225073938769,0.663339295170556,0.594362769276151,0.589395782777281,0.588989466428853,0.91505141244576,0.863461546599855,0.690849691629428,0.9085129758586,0.849338814269714,0.547276715437855,0.504067925374942,0.46348501882472,0.367745865916125,0.349719139853064,0.35041866286385,0.360384161983277,0.348639166177555,0.377921038702801,0.393884226679841,0.457828792566258,0.482440575041639,0.549419794763922,0.381644429529478,0.37035860161527,0.620773737495148,0.699903189032393,0.656413419172202,0.686715154165678,0.691061546473697,0.647995338511091,0.404207549678812,0.508815320099121,0.596215573224167,0.805962071186175,0.859667764355752,0.854438128009932,0.670297768380949,0.659865216352072,0.684162914752956,0.594307424560728
221,0.697504474357995,0.616263908752906,0.576277523359353,0.887061334721988,0.932579152867535,0.920893006110475,0.870001705962794,0.718614395856868,0.727862884638329,0.575885001626211,0.565776121895222,0.772382045716471,0.907078034222417,0.880834221839904,0.864551736185597,0.876647034426057,0.783533148581907,0.678082807858712,0.493070008199694,0.611453975971926,0.548548286276993,0.726005293542922,0.892585916021832,0.905877671488702,0.873269653600244,0.899345361276824,0.832342860678119,0.705920181737342,0.643941700458482,0.55100112582103,0.558242481889066,0.901659754496722,0.900217212669056,0.882212628415784,0.548099702114961,0.838659726668043,0.66154540964327,0.565145926799389,0.480722487934269,0.547525369843733,0.900952996548303,0.869476687340503,0.806440698473364,0.507186452073928,0.394000916470412,0.393902182579767,0.341604435443993,0.36248436872124,0.255234207419227,0.247058833286326,0.236990782815466,0.255398099395132,0.259415002637529,0.292315284544463,0.365913320686386,0.426770529927517,0.463332119798751,0.520148412279939,0.350293197917807,0.313946271075345,0.605389268328519,0.619123342056523,0.604693484657525,0.634795282629137,0.593803235426865,0.640263364180522,0.388235325478017,0.493762285076706,0.608055439260572,0.777515211480433,0.806739781296934,0.763405826681642,0.694331151007603,0.762444608855439,0.649352324998724,0.621263787213503
222,0.927203915394149,0.873703013182084,0.826025651395124,0.79461563626896,0.845028319280965,0.83222521818841,0.816057100466438,0.909892742953634,0.951928349512689,0.853390906381911,0.797027355145083,0.742629477381757,0.824387039680673,0.793370693922435,0.789741208156112,0.825498755281608,0.850569925454729,0.912678474651047,0.849626044944896,0.847545845603442,0.806190380419769,0.808798402547814,0.810147200165305,0.816779618956192,0.77973721854186,0.84505854166209,0.807083979487953,0.929601392076601,0.889336749989235,0.507075687927275,0.43015985927008,0.334719620679236,0.353543284625961,0.35130286996382,0.339406769956407,0.38525284481753,0.498039239463005,0.415963976804914,0.418098467288962,0.411261652806185,0.562909943643681,0.553311051633821,0.549019634725044,0.494802664965851,0.506396470350719,0.475212818311905,0.449530231766707,0.415130466692802,0.403914670184763,0.404386582465553,0.295929050445975,0.347588244380467,0.393655629508257,0.402279820858743,0.398208672250385,0.525003677415006,0.575570105182302,0.576763267838158,0.382999115708541,0.342074111781602,0.723303386097979,0.69746802484388,0.607054302086674,0.647503084736488,0.663318270445643,0.747026158869463,0.45195065010256,0.596987946372355,0.659555291676025,0.82209285802593,0.804656874388676,0.755516196949071,0.743597066506469,0.784506376793737,0.816473627412908,0.642030492061838
225,0.442466904719395,0.351349824148685,0.338632760015759,0.516577568920284,0.724420693782276,0.716705899236267,0.642953452652862,0.647843158244841,0.57632801099257,0.397953970276945,0.394852947443781,0.500884305028354,0.806918551281203,0.611394769740555,0.576470613476223,0.549019634723334,0.571123020214736,0.536082501878443,0.124754905001789,0.391759748323064,0.378197953105231,0.593333357572556,0.773918469746013,0.797486178384357,0.757456295392651,0.729266537557076,0.637340175068191,0.572901986241896,0.51176473498436,0.464869283140189,0.486274510624252,0.788602953776717,0.846078440545395,0.841699355838871,0.789029548438065,0.759627968067836,0.655465706811022,0.55679741203836,0.555555582047108,0.545774198813213,0.776872813701657,0.879641740410068,0.836123690008808,0.861825232152281,0.81500755250429,0.523062586785042,0.668382372707391,0.60384156022878,0.515228787065279,0.560030192137439,NA,0.810115875844855,0.861778507769323,0.771061541704907,0.731845857765724,0.751181513071329,0.745623625431135,0.67078433335055,0.513725519191037,0.515490224961292,0.872004364926422,0.868255806903606,0.856757711618877,0.852723320324853,0.835207622278946,0.370588243008415,0.190806103746858,0.298265472055008,0.328729762980488,0.630481305446101,0.851863637163673,0.80239157446342,0.720566465457379,0.657193807038675,0.51853410899703,0.158867107828628
226,0.825915482131218,0.696419955932826,0.639998955814003,0.920926667193056,0.933794866920586,0.920221045808523,0.860173222496354,0.763678724148783,0.854157730175565,0.637216096172047,0.645579502917827,0.849327142594546,0.91089617585978,0.878984421491641,0.884827207758789,0.887478364815084,0.801817324103479,0.76596390445664,0.557952096064885,0.698299876588153,0.623129783921942,0.842072537348982,0.898108088330534,0.910031329881202,0.889907001104948,0.910291078298014,0.844931709429333,0.84384461785806,0.739866658428648,0.609137333982532,0.64998908315386,0.909646936053152,0.763603093116835,0.897176992335944,0.764498131164613,0.812206537175188,0.684303083414042,0.647835828210741,0.621362685280685,0.626251287601658,0.909399248669959,0.894487730006568,0.545958898416025,0.885612288146167,0.585223530349519,0.650735314936767,0.362285336133115,0.431560274089306,0.256214296121821,0.239954545230235,0.221647842871418,0.247058826648991,0.230720617431394,0.255430055447025,0.388610512571423,0.618699349966055,0.720186758041886,0.786393357948356,0.488736701173308,0.380566214184317,0.653234901119281,0.638750649988969,0.623747299115099,0.63672954599845,0.65705119486001,0.745905436137445,0.506467560750279,0.571292288569127,0.668214586080139,0.80453249340841,0.826256828872952,0.781163837573553,0.733110358084211,0.897649846177776,0.823543787002479,0.583092771151457
