"...1","median.X2016.11","median.X2016.12","median.X2017.02","median.X2017.03","median.X2017.05","median.X2017.06","median.X2017.07","median.X2017.08","median.X2017.10","median.X2017.11","median.X2018.02","median.X2018.04","median.X2018.05","median.X2018.06","median.X2018.07","median.X2018.08","median.X2018.09","median.X2018.10","median.X2018.11","median.X2019.01","median.X2019.02","median.X2019.03","median.X2019.05","median.X2019.06","median.X2019.07","median.X2019.08","median.X2019.09","median.X2019.10","median.X2020.01","median.X2020.02","median.X2020.03","median.X2020.04","median.X2020.05","median.X2020.06","median.X2020.07","median.X2020.08","median.X2020.09","median.X2020.11","median.X2021.01","median.X2021.02","median.X2021.03","median.X2021.04","median.X2021.06","median.X2021.07","median.X2021.08","median.X2021.09","median.X2021.10","median.X2021.11","median.X2021.12","median.X2022.01","median.X2022.02","median.X2022.03","median.X2022.04","median.X2022.05","median.X2022.06","median.X2022.07","median.X2022.08","median.X2022.09","median.X2022.10","median.X2022.11","median.X2022.12","median.X2023.01","median.X2023.02","median.X2023.03","median.X2023.04","median.X2023.05","median.X2023.06","median.X2023.07","median.X2023.08","median.X2023.09","median.X2023.10","median.X2023.11","median.X2023.12","median.X2024.01","median.X2024.03","median.X2024.04","median.X2024.05","median.X2024.06","median.X2024.07","median.X2024.08","median.X2024.10","median.X2024.11","median.X2024.12","median.X2025.01","median.X2025.02","median.X2025.03"
85,0.591764730216817,0.61083102226325,0.564851151573267,0.559477150440505,0.923738820459897,0.918686515595597,0.916215030329986,0.877909352833647,0.822208472929278,0.631907300516548,0.528559277887066,0.610532954334902,0.890774000318182,0.885947719216471,0.87984622015679,0.877549786900407,0.889069677033381,0.849903892068076,0.454136032145705,0.621281705978741,0.527217581870041,0.570718979835953,0.874821754341467,0.878127382245137,0.890490198135407,0.870528565152846,0.810560726805672,0.828193711963567,0.634855542920431,0.624972789238072,0.49822079969777,0.519281074405134,0.354106288889363,0.406971683105748,0.402532685548256,0.399726408166772,0.494345645572844,0.544444471597588,0.361816313706462,0.439738565683544,0.454431375265076,0.44369748234735,0.742011634840002,0.827450990677828,0.81561087071965,0.83164615686577,0.790010611350171,0.762146557003849,0.665151535108763,0.607041021639155,0.567899185419268,0.531966753981521,0.669834107160598,0.85384616255802,0.870769797100291,0.864976813918825,0.818740583956708,0.831280069250056,0.795378163456539,0.774877464396834,0.681307208539193,0.252818638226176,0.574328275190128,NA,0.563025236130473,0.807570817570403,0.836831997422725,0.899498916665918,0.897868718790224,0.898504000239857,0.871331988737479,0.686825999058078,0.668277330694874,0.652194231747734,0.603959299624152,0.797794129694931,0.849643502723485,0.892557938668057,0.901437914371436,0.813725486398874,0.82969871890171,0.798202626406469,0.715973235483848,0.711995403555091,0.665309220552556,0.65720083179124
86,0.602941200137138,NA,0.631070911882742,0.637789682906906,0.911047351069283,0.920303610063198,0.90744153634608,0.874358981847784,0.748459398744275,0.7431372702119,NA,0.516129545781359,0.448202617466838,0.415271804828812,0.439720740372734,0.46985294297392,0.549542510510105,0.549803948402405,0.440863885309189,NA,0.390686281025039,0.344444453715098,0.392883085542004,0.492156863213967,0.532254919415737,0.632268941403183,0.663147330284715,0.672418320179341,0.846580592595488,0.643014727158214,0.500807392244758,0.509542512893496,0.824789926410483,0.397923881525251,0.852655237541264,0.823831081390391,0.696941177845194,0.739718466996059,NA,0.500196094811047,0.517254930734053,0.59398087235249,0.876601314544589,0.879631859915659,0.864867366762774,0.890569567680122,0.825770318508148,0.74276631103978,0.935746610162294,0.80000001190639,0.72549021243586,0.600000023838743,0.608784337041126,0.896545290946739,0.89215686917308,0.901120441300564,0.881372570991405,0.857729146646865,0.584967344997509,0.842232286922778,0.697303939611557,0.313494820804404,0.670588254927091,NA,0.619004547592623,0.858823537826344,0.826948225498324,0.906855150710701,0.904634586789339,0.906372554600186,0.906372554600251,0.836898405442547,0.975910365581386,0.936039771831747,0.728976051011975,0.765808837485719,0.815947723386863,0.912978529929886,0.800261449814065,0.907509367516828,0.811314701056933,0.820261448621265,0.676988975754097,0.778180003165677,0.807843148706304,0.766401709735537
87,0.86666667461956,0.893435641474461,0.791503280402105,0.741736710072844,0.831372559070426,0.897458248667994,0.8788235366343,0.764359875636707,0.865546226501119,0.890196084975984,0.756535962224229,0.776269495487418,0.866230944792071,0.888119960532512,0.850653603672759,0.85490196943278,0.876833703782769,0.869969047997438,0.654710685333916,0.942621262449202,0.785434186459715,0.76862746477224,0.813148800064593,0.871405236422864,0.885185175471701,0.83149638615131,0.846623102823409,0.78758171200724,0.882352948188895,0.846187373000701,0.731617663057107,0.751861339030353,0.896644886334619,NA,0.850457525252617,0.796791455962313,0.700351953506468,0.864052295683825,0.794117659336426,0.686666685343377,0.650233447553043,0.672829151155938,0.864313733577809,0.83286648988733,0.862745106220397,0.863305330276296,0.883006542920996,0.885422001713486,0.912020465599833,0.881818188861938,0.835294127463471,0.710294134915485,0.735746622085739,0.889607849716831,0.871772112711311,0.877978893426271,0.865098047255462,0.858183281762299,0.862483668327124,0.9084967374798,0.780392169954089,0.268924553285941,0.79215687513303,NA,0.656209170825396,0.857952078183229,0.741385636329476,0.860308980399769,0.865473153798428,0.872058831155361,0.895098045468367,0.866666674614179,0.892513375389371,0.919607847929728,0.689542502171201,0.369607850911172,0.343493770469511,0.347899168730146,0.365359485149545,0.387046946721789,0.457754024051378,0.50791578822725,0.554010721771588,0.477124184370687,0.446345814249512,0.416755798188784
89,0.735810129266036,0.694274528026813,0.524467206519878,0.52633410616793,0.767379693010011,0.867281822597384,0.871099751928705,0.863710415363416,0.841327309608294,0.708431369066238,0.677480708469631,0.722875833511155,0.827794485718693,0.868243601587109,0.851349489829165,0.842901970148213,0.848366022110193,0.826688463489114,0.605313116503987,0.799307970438318,0.62860736250924,0.666509823798668,0.818273712064802,0.856759554461429,0.853684912467984,0.80150436964199,0.808683484793298,0.732843153178692,0.780213916843351,0.723614679730568,0.705169358036615,0.760908166985688,0.817675486854885,0.437988328797217,0.845476445398869,0.813701294086693,0.820656629495896,0.82745099067657,0.398635982171581,0.394932132959388,0.375840068915311,0.404855281114478,0.72445822075735,0.860968669255586,0.864040303120973,0.866588243246118,0.849411773681588,0.830588245391613,0.764082010496631,0.686907039534333,0.63640401723238,0.612284454954577,0.230490197241327,0.24428503142609,0.382369998486146,0.572037536164694,0.671051705967296,0.7991285522777,0.30507100553364,0.272254915535529,0.355575989000533,NA,0.395002609069437,0.382483667135239,0.53480787086481,NA,0.806170508425727,0.629558512142845,0.77477609669735,0.821453297839559,0.88549020290381,0.903869974769987,0.860996298693224,0.776545298099416,0.850178262049502,0.924832219245424,0.915468414624526,0.882900143778644,0.689835492906927,0.629818075412247,0.852212893962832,0.80600491352374,0.815686285495717,0.767226904630534,0.728707909584045,0.83867103358095
91,0.787653198931048,0.789311346847837,0.706881616264627,0.642254923284164,0.784948109703905,0.925896704560196,0.912625543226804,0.873219821797689,0.78394025564286,0.741948102912112,0.605314781007378,0.629212866658946,0.84208513614608,0.902020890822274,0.831872366806565,0.863775918483634,0.887297534424241,0.852010307890273,0.644175338394079,0.807803933024058,0.714341102298057,0.528594799339957,0.344246855309009,0.323137265443996,0.323680251836881,0.332156866789517,0.355047212706947,0.31610776247305,0.381180627478596,0.358356684446467,0.307739949540394,0.291431979157837,0.429830069542125,NA,0.529765087206093,0.47905525971644,0.552988641445347,0.538017456730207,0.295798331501305,0.417096099577632,0.412145445937023,0.41296031126182,0.720453025451863,0.804977387189701,0.830008535281387,0.841771324698616,0.809065086686016,0.826159179911483,0.86055089533299,0.800565622746711,0.742711012777317,0.654521246557991,0.650202323992947,0.813480403274298,0.819372559785655,0.817097115080384,0.789154410362077,0.791094783693429,0.756462015374585,0.810115168491738,0.832579195498525,0.229353235061574,0.699774640387337,0.480677709127934,0.607260224786716,0.759674936925156,0.734109897424699,0.875613660282523,0.8682051360607,0.868047508555352,0.875038454199503,0.815746617316617,0.852614387869252,0.777038944804024,0.677310943602724,0.69975921982191,0.694117665291304,0.838906098353214,0.863660138845261,0.871599287725932,0.748366028070354,0.762597526273607,0.766830079257396,0.73109245300321,0.62278568847437,0.585576628224505
93,0.535294145345942,0.560165144895042,0.488606253990719,0.463823531567975,0.766135634854698,0.907804695998731,0.893235300481185,0.767810471355767,0.72426472231879,0.606078481674307,0.461029414087632,0.487254902720751,0.886500760912968,0.906988441944134,0.845038630746333,0.883088242262585,0.882805436849809,0.844793037573343,0.467320293187341,0.472549021243322,0.478431389977535,0.455751636624317,0.741176486015708,0.892497875120343,0.901158638975857,0.863462214810408,0.841559621794359,0.751843152045428,0.543790876865387,0.52216778447223,0.445955885574524,0.506019981284299,0.915592908859242,NA,0.885439367757814,0.84705883264533,0.7097205012408,0.615686297417979,0.414833764666085,0.433080332894995,0.441176474094696,0.463970590383178,0.889831287916193,0.848354350775388,0.863071903586155,0.859383761882634,0.797443989664304,0.679869300127363,0.584313750267029,0.545658290386329,0.531221747398296,0.469959306267274,0.588731420686831,0.921027726140494,0.889845944941122,0.906883594837522,0.892609357833415,0.875306379981066,0.83938472897827,0.806556384079052,0.593744188547434,0.218538326296037,0.491402745247042,NA,0.446078434586755,0.880560231208827,0.725657087690984,0.888829477808634,0.89445701986542,0.89570495486258,0.901018105447208,0.589140295982129,0.579656887799724,0.551335227489711,0.482352942228518,0.314828442409816,0.310962578112711,0.34252874501847,0.415441181511183,0.471848751817569,0.634759380059954,0.661319093273202,0.628137277068598,0.553353999791601,0.480941196680302,0.46352941393888
94,0.63811997543363,0.669972008466721,0.638668512189111,0.601148483157158,0.887413036438727,0.913503519768985,0.898092697696252,0.869787922927311,0.779247364272242,0.706643950420877,0.569215711951256,0.651353895664215,0.878988145678132,0.893738568425179,0.865772281822405,0.858286656439304,0.786721718938727,0.470523978843064,0.386509810686111,0.278892743938109,0.323114641010761,0.291790574789047,0.323940944892389,0.426890760660172,0.448004204779863,0.498521872437917,0.524183034896851,0.555516561465477,0.566622129218145,0.536252255805514,0.494117671038423,0.521502188706802,0.807549031078815,NA,0.740547098495342,0.756372563540936,0.679704608855309,0.694713927151864,0.495900178497488,0.509907149954846,0.499770051213326,0.525861183533797,0.871162131065276,0.893417373299599,0.877679745852947,0.888627457618713,0.812979550789232,0.756473843716393,0.721585402886073,0.621795814030054,0.599346429109573,0.527794145792723,0.551938011202701,0.882138487417251,0.892509810328484,0.903625439542035,0.80134522776271,0.843293235721913,0.584242263343185,0.744635091473659,0.757956273853779,0.416030276762812,0.57744363420888,0.513784936883233,0.537325588432518,0.82173203676939,0.840617218582901,0.914113221027083,0.905848840872447,0.901389928935449,0.896184425901722,0.717831620048074,0.737690647443136,0.687664451478403,0.608729390774743,0.761960798501968,0.786018768082494,0.89997518590734,0.829015823510977,0.914438496936451,0.808578442782164,0.763655476272106,0.728033932479652,0.656703783048166,0.673163861288863,0.61468808000738
95,0.852549028396606,0.735294133424759,0.613725513219833,0.690808841958642,0.904188954017379,0.531550830060786,0.712850157171488,0.7727843272686,0.730718970298767,0.872964951125058,0.664803941547871,0.720980408787727,0.883132234215736,0.518554858035511,0.665395807888773,0.727215702533722,0.796374410953162,0.672941195964813,0.584313750267029,0.501960799098015,0.512309397260348,0.315604586154222,0.529752798702406,0.844008723894755,0.670435066334903,0.698529428669385,0.745510851082049,0.765359491109848,0.818207293748856,0.828467693593767,0.754786635146422,0.847222231328487,0.610457539558411,0.639215707778931,0.728235310316086,0.604753440076655,0.757598053663969,0.745751649141312,0.153725495934486,0.519251358779994,0.57077889268597,0.63631084230211,0.623529434204102,0.72053058182492,0.70245099812746,0.870098046958447,0.841503277420998,0.752352955937386,NA,0.499215687811375,0.526128619216209,0.517647087574005,0.719327747821808,0.861236810684204,0.729411780834198,0.842684782468356,0.759687603530237,0.843648773172627,0.829233521764929,0.98070175553623,0.858823537826538,0.250490202568471,0.687982308287774,NA,0.67977943085134,0.835547131876792,0.725562834077411,0.78227606065133,0.859558831900358,0.8757164478302,0.887955188751221,0.692426008336684,0.601960808038712,0.528420131782006,0.604618759950002,0.837176480293274,0.868716585365209,0.840068210726199,0.706932790577412,0.835847169160843,0.757236242294312,0.984558824449778,0.787197244517943,0.662254922091961,0.660784333944321,0.710049036890268
96,0.476952749686954,0.491308986335602,0.368863697870874,0.36887334493214,0.468118317713755,0.730526736553889,0.765253388068817,0.786222466325192,0.730743835315714,0.698278635393718,0.440040397414142,0.486337255717369,0.788032865893436,0.891846082052379,0.852960991136769,0.849676053290538,0.845776152983029,0.753588249981292,0.660773379842862,0.546405255794481,0.539343338746111,0.475620916485935,0.687378796859685,0.878404396526177,0.887133749683164,0.844167629293247,0.803211859718819,0.783242955486584,0.625470804696465,0.561378516934356,0.49806851104166,0.574836626648996,0.889943820342541,NA,0.860254047051766,0.86175070852023,0.848461670119403,0.665452867746567,0.53725492954276,0.511211960715278,0.504695587449761,0.570455175988653,0.223358414720931,0.391345984119935,0.468706248661129,0.3140440600763,0.3882979206341,0.559714821252393,0.685039960676128,0.618211872713984,0.558835585058972,0.480497012801823,0.538121322560515,0.606306725251338,0.461338643023981,0.465318629518579,0.407881915316807,0.612274759594422,0.607564376146551,0.744079064196836,0.816013082861584,0.373921576142506,0.531352568950187,0.465882354975076,0.521628527241028,0.732231133259181,0.691807150579181,0.494015305173976,0.533951941877993,0.583352211863354,0.607372063127938,0.701368209521324,0.676986603360729,0.539903708194717,0.493810932563346,0.562655344605592,0.642315476913909,0.809415231191869,0.578845589831577,0.559734998038406,0.755160442401225,0.842626548367446,0.702989410181425,0.594328832626885,0.522043039241255,0.533291789752701
97,0.668347358703613,0.744175332434037,0.678637790052514,0.703081250190735,0.876986591439498,0.903676476329565,0.899769325466717,0.859901969134808,0.818716588345441,0.689133990969923,0.636297331299893,0.728758186101913,0.870990455150604,0.888104581832886,0.84754902869463,0.831405238807201,0.859681380912662,0.848529420793056,0.696702335368503,0.760235308408737,0.630985255594607,0.702287599444389,0.859400239060907,0.869362752884626,0.865436746857383,0.814163791782716,0.851644537621929,0.80021787683169,0.77443440258503,0.752018469221452,0.730821094475687,0.756819186607997,0.426840962966283,0.0465786320879599,0.478741831332445,0.44757033560587,0.531570354574605,0.684168501032723,0.414994238054051,0.323183401542551,0.281895437836647,0.281639941714027,0.166372554004192,0.448813212545294,0.822807028105384,0.858556158163331,0.311488981824368,0.2866106569767,0.471148461103439,0.462875819206238,0.448868781328201,0.49258581455797,0.779656875878572,0.18859180401672,0.456985326483846,0.740745135545731,0.574331565336748,0.252228178761222,0.533986955881119,0.906238864768635,0.856417120857672,0.26161221464475,0.661408219825138,NA,0.87058824300766,0.441711233420805,0.736955353369316,0.526876637429902,0.794543916764467,0.869313733279705,0.763289774457614,0.77138708697425,0.69663867354393,0.660512002805869,0.687306520185972,0.889304819432172,0.896960790455341,0.500862750411034,0.728982859291136,0.676470637321472,0.866993471980095,0.880432179995945,0.888848045840859,0.826517283916473,0.863790857791901,0.893109250068665
98,0.882614386081694,0.868771634119401,0.769984930753702,0.722755434481716,0.824400881926253,0.876003742218017,0.52447352144453,0.82570807139079,0.789495810866354,0.826164245605468,0.684313744306562,0.713643807917827,0.833107098937042,0.864069495546194,0.852310933172703,0.862809394226702,0.870569568872451,0.856209158897404,0.709558840841083,0.844059986226703,0.732613061155586,0.738906104313696,0.786546015739441,0.841950000426093,0.861288112484748,0.816127468645577,0.806663489923242,0.819607853889462,0.855273842297745,0.818419499830756,0.750140070915206,0.729003284126519,0.862418308854103,0.718679067335643,0.808029890060433,0.797081635441878,0.52403364181519,0.447255800439888,0.200000002980232,0.345588244497779,0.322101196757088,0.308805715495911,0.420991930891569,0.627324500391563,0.677396533389883,0.767843151092526,0.734827280044559,NA,0.64524888992311,0.576792053511926,0.519869309663783,0.489176471233371,0.573311572273574,0.802469147576232,0.790588247776031,0.782072812318808,0.759681370109318,0.742745113372808,0.696988813579093,0.73054467837016,0.683796315143505,0.334350046184325,0.507682446573607,0.449373194917312,0.493032958279272,NA,0.634663887321954,0.828758180141456,0.822519321333283,0.818352952003482,0.828562101721764,0.692026162147563,0.710331842303319,0.611274532973773,0.535857589080421,0.67765739795409,0.757049500942258,0.85158371925356,0.871443857929922,0.876601314544677,0.799433563152952,0.794823541641249,0.767072360063442,0.709803938865715,0.687529430389402,0.627601832151417
99,0.927893742438028,0.92164741363339,0.844774168915333,0.823483286183366,0.892854455858828,0.927379089295846,0.611314474874101,0.824892534292727,0.851848362850669,0.894393619784197,0.77682274239368,0.815500036864568,0.879538912079288,0.902664150985995,0.888748564877981,0.808723879198642,0.902560559441043,0.897831259803161,0.841414028858656,0.934057319163939,0.811054288045097,0.835586159151282,0.831915859691851,0.887327286621077,0.896078467369153,0.872883065641888,0.828006546199374,0.85600901505599,0.521768057750923,0.483477146427366,0.397311354903181,0.360387201174021,0.34336109806551,0.405045846521926,0.346187373003162,0.32614990957495,0.372003971669943,0.362276366564598,0.103216205271922,0.313222405353917,0.282651867781253,0.271030115829707,0.273235307634357,0.380392163994257,0.469014768247556,0.557569939582926,0.55353893505257,0.500991939797121,0.510805889964543,0.463972192137897,0.438516251847592,0.378139507338857,0.442653601866194,0.664375552827255,0.677584256796325,0.68683047410998,0.634087729473829,0.63374540404183,0.663798131877075,0.72069807183741,0.727150343059802,0.31776642177429,0.577956207628685,0.488596992874854,0.501960799098112,NA,0.698801760872208,0.828434555565112,0.825852667701309,0.822288926158762,0.823110323370869,0.780158743262001,0.755863017647343,0.658371724365253,0.556872878646166,0.60599964821458,0.669036256129859,0.817710030652973,0.863725498318592,0.860743443171095,0.779557159191744,0.820551935169312,0.804053000166715,0.771379758184862,0.659565022762915,0.662858407894737
100,0.632820534705814,0.633333355189169,0.536319100721239,0.486071170038713,0.659869301321599,0.929455341895377,0.924509808421143,0.904089641570879,0.734445435787398,0.632535018239593,0.491192032893739,0.455635264879793,0.86859212936589,0.91413521143929,0.902416786482094,0.89676679797617,0.903485844532644,0.859494332420183,0.583333358168226,0.628627473115713,0.506905400234664,0.476805357671649,0.674069903791339,0.890258830070525,0.905820439991198,0.890347598967185,0.907907642227992,0.816027291443162,0.655304193496643,0.599669289158056,0.469448246235874,0.464477126301264,0.356922171334602,NA,0.368604921062002,0.373071902992926,0.474509806505271,0.54488439112916,0.241666668332129,0.36278012022415,0.349723488093127,0.322912138369743,0.534710400432605,0.660614650697075,0.685294136405868,0.79281046986518,0.763754339340855,0.728547706441768,0.59113386921248,0.53060386042026,0.486898396502553,0.422480941439611,0.515745721079262,0.817112310365209,0.823892530466411,0.842941185831184,0.815111239082398,0.807070284864116,0.715326147420219,0.806179453025715,0.739750461143119,0.245868347584113,0.490196101887282,NA,0.434120318719096,0.817411775588457,0.87982456856635,0.886637156240152,0.886986533190134,0.884429072632224,0.887415336478206,0.705392174421584,0.737725505827927,0.625280134379396,0.570766513996096,0.67399831440076,0.750343152135297,0.89033225054518,0.88324808880009,0.890223317675885,0.813769563864625,0.819091858044821,0.775021326281654,0.708243744987624,0.665664507944515,0.609934663770755
102,NA,NA,0.554227967746556,0.656938180327415,0.878808453679085,0.85705883204937,0.845343146473169,0.821699357032776,0.76281514018774,0.837647068500519,0.614735614169728,0.774019621312618,0.87777778506279,0.74840233888891,0.631372570991516,0.760105594992638,0.743315523320978,0.69841630756855,0.380139159579431,0.148235300183296,0.444563283161684,0.425867274403572,0.59738564491272,0.590980416536331,0.649877462536097,0.745098054409027,0.694934658706188,0.722408980131149,0.793725502490997,0.77717866251866,0.760224103927612,0.803446238691157,0.893294608151471,NA,0.702810475230217,0.727843153476715,0.647399850513624,0.822121679782867,0.0637770920599762,0.523039244115353,0.600326821208,0.64201682806015,0.86911765486002,0.59823531806469,0.639565847814083,0.899201167954339,0.876621425151825,0.868011212348938,NA,0.520512849092484,0.540686301887035,0.542246016589078,0.747682724486698,0.876319766044617,0.792011631859673,0.62638148394498,0.54166666418314,0.817577041685581,0.890255502679131,0.979656863957644,0.88778281211853,0.229208926188535,0.660130739212036,0.55000002682209,0.683744484378445,NA,0.716915049552918,0.68586603179574,0.829019618034363,0.859985484017266,0.888132101611087,0.678431391716003,0.73251635581255,0.537053823471069,0.705147076398134,0.812872986430707,0.862614387273788,0.879336357116699,0.779411777853966,0.652941197156906,0.838655471801758,0.972549021244049,0.56758842865626,0.666993483901024,0.629487201571465,0.69089637696743
108,0.703449739810551,0.714073636046242,0.628800633278697,0.600937557269174,0.885021896697086,0.909613522201727,0.897292256355279,0.878142422123952,0.798070631675184,0.74004613610223,0.594044272912275,0.635443370552383,0.877213619595214,0.897559204648754,0.877573231653703,0.872119328245578,0.886928111314791,0.86373309825743,0.620513708724866,0.711195093784813,0.589977820980426,0.596318223068411,0.807982809996282,0.883481342741786,0.893242592063605,0.865503718648473,0.869660979877183,NA,0.447373520444908,0.42567908340088,0.329959724488076,0.306445430901892,0.35480293992802,0.180598559348207,0.478279345473575,0.571490221619541,0.597181041344376,0.640231365780139,0.40708595230886,0.482352956089863,0.456917306684323,0.453450948370132,0.759344839887582,0.747347715547466,0.770154154155282,0.824243691497041,0.776729148177552,0.746254534082972,0.679145629258439,0.606662547609311,0.574286785919084,0.512038609699181,0.619644601814082,0.863640449198324,0.851469185581798,0.847714161862359,0.794130065400272,0.791168620033852,0.738966578847852,0.752179526538686,0.71623724313581,0.25058875728333,0.545229310252079,NA,0.514154745571649,0.813743826384865,0.874080050481492,0.890728884297033,0.884834746595627,0.879443529631257,0.877513300753731,0.723942396059513,0.744634151020736,0.663343222977145,0.599011079552247,0.766993789472814,0.793770253121316,0.885644996963122,0.880627812138387,0.901453458804135,0.823683041937309,0.799494974870648,0.759239759328129,0.702575467970629,0.672549039125418,0.653112376729621
